      0.7248999807        0.2675432476        0.4978043786         0.06400802339
      0.5432026204        0.9483837098        0.1576362121         0.06400802339
      0.1718264313        0.2414183626        0.9895685271         0.06400802339
      0.6522510686        0.6287246643        0.1915783335         0.06400802339
      0.8197033485        0.7482639882        0.4656740255         0.06400802339
      0.9360726615        0.3473742877        0.9610535081         0.06400802339
     0.06398903254        0.3821591633        0.2975034734         0.06400802339
      0.4593165565        0.2292675382        0.1365874118         0.06400802339
      0.1344815105        0.2203149447        0.4663037679         0.06400802339
     0.06397552447        0.6675217087        0.7169482092         0.06400802339
      0.9359961325         0.582085792        0.6590457245         0.06400802339
      0.6279964291         0.982398114        0.7028834441         0.06400802339
      0.3482161314        0.6696142395        0.7498438429         0.06400802339
      0.7690867374        0.6482600538        0.2396542378         0.06400802339
      0.1890325814        0.6536057504        0.1607646076         0.06400802339
      0.3511644768        0.9584911627        0.6685767148         0.06400802339
     0.06449558316         0.804573989        0.8728067112         0.06400802339
      0.0639578121        0.4936213449         0.421990155         0.06400802339
      0.6097289414        0.8608423736        0.3182796831         0.06400802339
      0.3561564164        0.8155176272        0.7939995956         0.06400802339
     0.06400119052        0.2588178721        0.2633798213         0.06400802339
      0.2796163146        0.8609881554        0.6267427368         0.06400802339
      0.7005653856        0.5629605257        0.9453260275         0.06400802339
      0.9360552696       0.05416626858        0.4094281566         0.06400802339
       0.438318663        0.5324366541        0.8796273461         0.06400802339
     0.06397755459        0.6000238661        0.6082140564         0.06400802339
      0.7377465271        0.8245651171       0.03720745885         0.06400802339
      0.5249315312        0.1892209924       0.03416999595         0.06400802339
      0.6149603571        0.8766310731       0.03233372408         0.06400802339
      0.7249266365        0.8382202878        0.7882850527         0.06400802339
      0.1732476987        0.2831815815        0.7999753076         0.06400802339
      0.7424938889           0.7935924        0.5571732071         0.06400802339
       0.249359478        0.2937335687        0.9021656544         0.06400802339
      0.4378905497        0.8643094195        0.2149908488         0.06400802339
      0.9360929236        0.2095349062        0.9726113761         0.06400802339
      0.2109469218         0.192142303        0.5967000952         0.06400802339
      0.7356138875        0.3430268061        0.3008008934         0.06400802339
      0.3712439192        0.9835797798        0.9855949169         0.06400802339
      0.2401774485        0.6505163402        0.2991673776         0.06400802339
      0.8203171835        0.1030223857        0.4336120896         0.06400802339
      0.7524655681        0.4882191389         0.855164869         0.06400802339
      0.4110176246        0.3399247588       0.09318438465         0.06400802339
     0.06394345316        0.1663484737        0.5592072223         0.06400802339
      0.7639148912        0.3848918054        0.4647417777         0.06400802339
      0.6974209451        0.3149234322        0.9775676382         0.06400802339
     0.06391417396       0.05655934743         0.494171566         0.06400802339
      0.3505513073         0.794917438        0.9956828959         0.06400802339
      0.9359990085        0.9836232384        0.7383883936         0.06400802339
      0.4397517195        0.4619924837        0.1222912147         0.06400802339
      0.4275536367        0.5125841735      0.005358659471         0.06400802339
      0.8158977683        0.3549660482      0.004077974155         0.06400802339
      0.5648104178       0.07445159132        0.6346918985         0.06400802339
      0.9362572902        0.6398656176       0.06398749517         0.06400802339
      0.2136953616        0.2436892529        0.3362594303         0.06400802339
      0.5416038258       0.05808591434        0.7593539258         0.06400802339
       0.936001764        0.9956293595        0.6109508634         0.06400802339
      0.9360419142        0.3114064899        0.2017950889         0.06400802339
      0.2375077352        0.4057079916        0.8126156873         0.06400802339
      0.1107211935        0.6519758594        0.8949231757         0.06400802339
      0.3490798913        0.3400696421        0.3225336769         0.06400802339
        0.44461726       0.03932974248        0.8511148942         0.06400802339
      0.4836590846        0.6694523811        0.7242496211         0.06400802339
      0.7337115603        0.8121971847        0.2393527785         0.06400802339
      0.6210903143         0.257472779       0.08378547933         0.06400802339
     0.07151030511        0.4059579669        0.1674862229         0.06400802339
      0.4133624989        0.4869617716        0.5437818319         0.06400802339
       0.936223402        0.3230183692        0.6460796894         0.06400802339
      0.2703222886       0.06220433443        0.9811281219         0.06400802339
      0.3733469901        0.9240074021        0.8597095163         0.06400802339
      0.4405263952        0.8789034012        0.9604977292         0.06400802339
      0.7500625823        0.5108862691         0.689741231         0.06400802339
      0.2331124524     0.0005060706007       0.08678665068         0.06400802339
      0.3589379699        0.2093382748        0.8127510553         0.06400802339
      0.9360058068        0.7414899898        0.9862202171         0.06400802339
      0.4518752941        0.3663661875        0.6395556905         0.06400802339
      0.7226294995        0.4404081461        0.9750166256         0.06400802339
      0.1436316469        0.3391118781       0.08211427371         0.06400802339
      0.2474934438        0.1159739266        0.2161543284         0.06400802339
      0.4853355881        0.9818593041        0.6733140344         0.06400802339
      0.5210645011        0.7927007911       0.01019797951         0.06400802339
     0.06404214556        0.4860820255        0.5497800428         0.06400802339
       0.936004377        0.2833699418       0.07700681472         0.06400802339
      0.5350350268        0.6306261009        0.3908787136         0.06400802339
       0.485826639        0.4880397844         0.424820219         0.06400802339
     0.06393821452        0.2280116684        0.8669285065         0.06400802339
      0.2707788272        0.8992649417        0.7485682798         0.06400802339
      0.6227212154        0.7663510441        0.5211442865         0.06400802339
      0.4468380425        0.8974718775       0.08933221869         0.06400802339
      0.8115959498        0.8235837093        0.3442995423         0.06400802339
     0.06391552382        0.3371578532        0.7612859896         0.06400802339
      0.9360490494        0.7720985851        0.3729219887         0.06400802339
      0.8168285984        0.7725851305        0.9510733422         0.06400802339
       0.936067748        0.6522591318        0.8945531484         0.06400802339
      0.8871858621        0.3992458895         0.100671802         0.06400802339
      0.0639715162        0.3210872951          0.43092017         0.06400802339
      0.4623513824        0.3974581475        0.3375313519         0.06400802339
      0.2334509986        0.7306576416        0.9486949966         0.06400802339
      0.4145120932        0.3710128614        0.2171417096         0.06400802339
      0.4277040553        0.7697950859       0.09461258671         0.06400802339
      0.5986468133        0.5188263446        0.4767026626         0.06400802339
      0.5996065244        0.4522788721        0.6337888925         0.1068933991
      0.8931332368        0.4574636552        0.5498254011         0.1068933991
      0.8935049807        0.2425249551         0.501532608         0.1068933991
      0.1067220606       0.07727819569        0.9344495747         0.1068933991
      0.3926316335        0.1218406284        0.6417440224         0.1068933991
      0.8931590379        0.9022803854        0.4744564923         0.1068933991
      0.4257784782        0.1893472939        0.2995557225         0.1068933991
      0.8932832207        0.4536036285        0.7632822961         0.1068933991
      0.3989839889        0.3669549073        0.8647786593         0.1068933991
         0.7215874        0.9467122234        0.9192272354         0.1068933991
      0.5774556338        0.3248050522        0.2343053439         0.1068933991
      0.8932759422        0.6090211073        0.3993698526         0.1068933991
      0.1064425872        0.1601848348        0.1304887401         0.1068933991
      0.1068095401        0.5041476844        0.7428365942         0.1068933991
      0.3452628642        0.5847479372        0.4214113458         0.1068933991
      0.5377700104        0.8992381103        0.8214478573         0.1068933991
      0.7827070005        0.9281238826        0.6551492896         0.1068933991
      0.7981941021        0.6420478607        0.7945747652         0.1068933991
